Season,Team,PlayerID,Name,Pos,PosBucket,OVR,Age,Status,Source,CollegeTeam,CollegeUser
2043,Dolphins,,D. Eskridge,WR,WR,69,28,Active,base_nfl_roster,,
2043,Dolphins,,A. Burns,CB,CB,69,30,Active,base_nfl_roster,,
2043,Dolphins,,J. Marshall Jr,CB,CB,69,22,Active,base_nfl_roster,,
2043,Dolphins,,A. Green III,CB,CB,68,27,Active,base_nfl_roster,,
2043,Dolphins,,B. Jones,DT,IDL,68,27,Active,base_nfl_roster,,
2043,Dolphins,,J. Savaiinaea,LG,OL,68,21,Active,base_nfl_roster,,
2043,Dolphins,,T. Washington,WR,WR,68,24,Active,base_nfl_roster,,
2043,Dolphins,,M. Butler,DT,IDL,67,26,Active,base_nfl_roster,,
2043,Dolphins,,L. Eichenberg,LG,OL,67,27,Active,base_nfl_roster,,
2043,Dolphins,,Dante Trader Jr,FS,S,67,22,Active,base_nfl_roster,,
2043,Dolphins,,E. Bonner,CB,CB,67,25,Active,base_nfl_roster,,
2043,Dolphins,,C. Goode,LEDG,EDGE,66,27,Active,base_nfl_roster,,
2043,Dolphins,,Q. Bell,REDG,EDGE,66,29,Active,base_nfl_roster,,
2043,Dolphins,,Z. Wilson,QB,QB,65,26,Active,base_nfl_roster,,
2043,Dolphins,2042_byu_tmueller_lg,T.Mueller,LG,OL,84,23,Active,dynasty_player,BYU,
2043,Dolphins,2042_clemson_mparms_lg,M.Parms,LG,OL,79,23,Active,dynasty_player,Clemson,
2043,Dolphins,2042_floridastate_dbickley_cb,D. Bickley,CB,CB,70,23,Active,dynasty_player,Florida State,Nick
2043,Dolphins,2042_miami_gharris_lg,G.Harris,LG,OL,86,23,Active,dynasty_player,Miami,
2043,Dolphins,2042_olemiss_ionwuasor_ledg,I.Onwuasor,LEDG,EDGE,87,23,Active,dynasty_player,Ole Miss,
2043,Dolphins,2042_texas_jhernandez_lg,J.Hernandez,LG,OL,78,23,Active,dynasty_player,Texas,
2043,Dolphins,2042_usc_opotts_lt,O.Potts,LT,OL,70,23,Active,dynasty_player,USC,
2043,Dolphins,2043_texasstate_pbeard_will,P. Beard,WILL,LB,82,22,Active,dynasty_rookie,Texas State,
2043,Dolphins,2043_usf_tbethea_qb,T. Bethea,QB,QB,80,22,Active,dynasty_rookie,USF,Josh
2043,Dolphins,2043_alabaster_bfreeman_cb,B. Freeman,CB,CB,82,22,Active,dynasty_rookie,Alabaster,
2043,Dolphins,2043_alabama_dloyd_wr,D. Loyd,WR,WR,76,22,Active,dynasty_rookie,Alabama,
2043,Dolphins,2043_tcu_bdickens_cb,B. Dickens,CB,CB,76,22,Active,dynasty_rookie,TCU,
2043,Dolphins,2043_ncstate_ttrueblood_cb,T. Trueblood,CB,CB,74,22,Active,dynasty_rookie,NC State,
2043,Dolphins,2043_olemiss_bvelasquez_cb,B. Velasquez,CB,CB,74,22,Active,dynasty_rookie,Ole Miss,
2043,Lions,,Jahmyr Gibbs,HB,RB,98,23,Active,base_nfl_roster,,
2043,Lions,,Penei Sewell,RT,OL,98,24,Active,base_nfl_roster,,
2043,Lions,,Amon-Ra St. Brown,WR,WR,96,25,Active,base_nfl_roster,,
2043,Lions,,Aidan Hutchinson,LEDG,EDGE,93,25,Active,base_nfl_roster,,
2043,Lions,,Brian Branch,SS,S,91,23,Active,base_nfl_roster,,
2043,Lions,,Kerby Joseph,FS,S,91,24,Active,base_nfl_roster,,
2043,Lions,,Jared Goff,QB,QB,88,30,Active,base_nfl_roster,,
2043,Lions,,Sam LaPorta,TE,TE,87,24,Active,base_nfl_roster,,
2043,Lions,,Jack Campbell,MIKE,LB,87,25,Active,base_nfl_roster,,
2043,Lions,,D.J. Reed Jr,CB,CB,87,28,Active,base_nfl_roster,,
2043,Lions,,Jameson Williams,WR,WR,85,24,Active,base_nfl_roster,,
2043,Lions,,David Montgomery,HB,RB,84,28,Active,base_nfl_roster,,
2043,Lions,,D.J. Reader,DT,IDL,84,31,Active,base_nfl_roster,,
2043,Lions,,Taylor Decker,LT,OL,84,31,Active,base_nfl_roster,,
2043,Lions,,Alim McNeill,DT,IDL,83,25,Active,base_nfl_roster,,
2043,Lions,,Alex Anzalone,WILL,LB,80,30,Active,base_nfl_roster,,
2043,Lions,,Jack Fox,P,P,79,29,Active,base_nfl_roster,,
2043,Lions,,Amik Robertson,CB,CB,77,27,Active,base_nfl_roster,,
2043,Lions,,Graham Glasgow,C,OL,77,33,Active,base_nfl_roster,,
2043,Lions,,Tyleik Williams,DT,IDL,76,22,Active,base_nfl_roster,,
2043,Lions,,Tate Ratledge,RG,OL,76,24,Active,base_nfl_roster,,
2043,Lions,,Terrion Arnold,CB,CB,76,23,Active,base_nfl_roster,,
2043,Lions,,Azeez Al-Shaair,REDG,EDGE,76,30,Active,base_nfl_roster,,
2043,Lions,,Jake Bates,K,K,76,26,Active,base_nfl_roster,,
2043,Lions,,Kalif Raymond,WR,WR,75,31,Active,base_nfl_roster,,
2043,Lions,,Malcolm Rodriguez,SAM,LB,74,26,Active,base_nfl_roster,,
2043,Lions,,Josh Paschal,LEDG,EDGE,74,25,Active,base_nfl_roster,,
2043,Lions,,Derrick Barnes,SAM,LB,74,26,Active,base_nfl_roster,,
2043,Lions,,Levi Onwuzurike,DT,IDL,74,27,Active,base_nfl_roster,,
2043,Lions,,Marcus Davenport,REDG,EDGE,74,28,Active,base_nfl_roster,,
2043,Lions,,Anthony Maulet,CB,CB,74,32,Active,base_nfl_roster,,
2043,Lions,,Isaiah TeSlaa,WR,WR,73,23,Active,base_nfl_roster,,
2043,Lions,,Avonte Maddox,FS,S,73,29,Active,base_nfl_roster,,
2043,Lions,,Jalen Mills,FS,S,73,31,Active,base_nfl_roster,,
2043,Lions,,Roy Lopez,DT,IDL,72,28,Active,base_nfl_roster,,
2043,Lions,,Rock Ya-Sin,CB,CB,72,29,Active,base_nfl_roster,,
2043,Lions,,Ennis Rakestraw Jr,CB,CB,72,23,Active,base_nfl_roster,,
2043,Lions,,Christian Mahogany,LG,OL,72,24,Active,base_nfl_roster,,
2043,Lions,,Tahj Harper,SS,S,70,24,Active,base_nfl_roster,,
2043,Lions,,Mekhi Wingo,DT,IDL,70,22,Active,base_nfl_roster,,
2043,Lions,,Zeke Cunningham,MIKE,LB,70,30,Active,base_nfl_roster,,
2043,Lions,,Miles Frazier,LG,OL,69,23,Active,base_nfl_roster,,
2043,Lions,,Tyler Lacy,DT,IDL,68,25,Active,base_nfl_roster,,
2043,Lions,,Tom Kennedy,WR,WR,68,29,Active,base_nfl_roster,,
2043,Lions,,Sione Vaki,HB,RB,68,24,Active,base_nfl_roster,,
2043,Lions,,Tate Colon,C,OL,67,27,Active,base_nfl_roster,,
2043,Lions,,Dominic Lovett,WR,WR,67,22,Active,base_nfl_roster,,
2043,Lions,,Giovanni Manu,LT,OL,67,24,Active,base_nfl_roster,,
2043,Lions,,Shane Zylstra,TE,TE,66,28,Active,base_nfl_roster,,
2043,Lions,,Brock Wright,TE,TE,66,26,Active,base_nfl_roster,,
2043,Lions,,D'Angelo Thomas,SS,S,66,27,Active,base_nfl_roster,,
2043,Lions,,Nick Whiteside,CB,CB,66,25,Active,base_nfl_roster,,
2043,Lions,,Jabari Small?,HB,RB,66,25,Active,base_nfl_roster,,
2043,Lions,,Kyle Allen,QB,QB,60,29,Active,base_nfl_roster,,
2043,Lions,2042_hammond_spriester_rt,S.Priester,RT,OL,76,23,Active,dynasty_player,Hammond,
2043,Lions,2042_miami_dhoward_rt,D.Howard,RT,OL,79,23,Active,dynasty_player,Miami,
2043,Lions,2042_northtexas_ckush_will,C.Kush,WILL,LB,83,23,Active,dynasty_player,North Texas,
2043,Lions,2042_notredame_zjoe_mike,Z.Joe,MIKE,LB,86,23,Active,dynasty_player,Notre Dame,
2043,Lions,2042_sandiegostate_jflanagan_wr,J.Flanagan,WR,WR,80,23,Active,dynasty_player,San Diego State,
2043,Lions,2042_texasam_mraines_c,M.Raines,C,OL,87,23,Active,dynasty_player,Texas A&M,
2043,Lions,2042_washington_cabraham_dt,C.Abraham,DT,IDL,79,23,Active,dynasty_player,Washington,
2043,Lions,2043_ohiostate_ddasilva_lg,D. DaSilva,LG,OL,81,22,Active,dynasty_rookie,Ohio State,
2043,Lions,2043_nebraska_lteamer_cb,L. Teamer,CB,CB,80,22,Active,dynasty_rookie,Nebraska,
2043,Lions,2043_ucla_fscruggs_wr,F. Scruggs,WR,WR,80,22,Active,dynasty_rookie,UCLA,
2043,Lions,2043_michigan_dtuten_cb,D. Tuten,CB,CB,78,22,Active,dynasty_rookie,Michigan,
2043,Lions,2043_lsu_wcorner_wr,W. Corner,WR,WR,78,22,Active,dynasty_rookie,LSU,
2043,Lions,2043_northtexas_dstokes_mike,D. Stokes,MIKE,LB,74,22,Active,dynasty_rookie,North Texas,
2043,Lions,2043_georgia_cbloom_wr,C. Bloom,WR,WR,74,22,Active,dynasty_rookie,Georgia,
2043,Browns,,Myles Garrett,REDG,EDGE,99,29,Active,base_nfl_roster,,
2043,Browns,,Denzel Ward,CB,CB,93,28,Active,base_nfl_roster,,
2043,Browns,,Devin Bush,WILL,LB,86,27,Active,base_nfl_roster,,
2043,Browns,,Joel Bitonio,LG,OL,86,33,Active,base_nfl_roster,,
2043,Browns,,Jeremiah Owusu-Koramoah,WILL,LB,83,25,Active,base_nfl_roster,,
2043,Browns,,Grant Delpit,SS,S,82,26,Active,base_nfl_roster,,
2043,Browns,,Carson Schwesinger,MIKE,LB,82,22,Active,base_nfl_roster,,
2043,Browns,,Jerry Jeudy,WR,WR,81,26,Active,base_nfl_roster,,
2043,Browns,,Quinshon Judkins,HB,RB,81,21,Active,base_nfl_roster,,
2043,Browns,,David Njoku,TE,TE,81,29,Active,base_nfl_roster,,
2043,Browns,,Mason Graham,DT,IDL,80,21,Active,base_nfl_roster,,
2043,Browns,,Harold Fannin Jr,TE,TE,80,21,Active,base_nfl_roster,,
2043,Browns,,Corey Bojorquez,P,P,80,29,Active,base_nfl_roster,,
2043,Browns,,Tariq Campbell,CB,CB,79,25,Active,base_nfl_roster,,
2043,Browns,,Wyatt Teller,RG,OL,79,30,Active,base_nfl_roster,,
2043,Browns,,Dawand Jones,LT,OL,68,24,Active,base_nfl_roster,,
2043,Browns,,Jack Conklin,RT,OL,78,31,Active,base_nfl_roster,,
2043,Browns,,Bryce Huff?,REDG,EDGE,78,25,Active,base_nfl_roster,,
2043,Browns,,Michael Hall Jr,DT,IDL,72,22,Active,base_nfl_roster,,
2043,Browns,,Teven Jenkins,LG,OL,77,27,Active,base_nfl_roster,,
2043,Browns,,Maliek Collins,DT,IDL,77,30,Active,base_nfl_roster,,
2043,Browns,,Ronnie Hickman,FS,S,76,23,Active,base_nfl_roster,,
2043,Browns,,Jamien Sherwood?,SAM,LB,76,28,Active,base_nfl_roster,,
2043,Browns,,Dustin Hopkins,K,K,76,34,Active,base_nfl_roster,,
2043,Browns,,Jordan Ford,HB,RB,75,25,Active,base_nfl_roster,,
2043,Browns,,Martin Emerson Jr,CB,CB,75,24,Active,base_nfl_roster,,
2043,Browns,,Dylan Sampson,HB,RB,75,20,Active,base_nfl_roster,,
2043,Browns,,Isaiah McGuire,LEDG,EDGE,72,24,Active,base_nfl_roster,,
2043,Browns,,Alex Wright,LEDG,EDGE,72,24,Active,base_nfl_roster,,
2043,Browns,,Austin Szmyt,K,K,71,26,Active,base_nfl_roster,,
2043,Browns,,Cedric Tillman,WR,WR,74,25,Active,base_nfl_roster,,
2043,Browns,,Cornelius Lucas III,LT,OL,71,34,Active,base_nfl_roster,,
2043,Browns,,Micah Diabate,WILL,LB,70,24,Active,base_nfl_roster,,
2043,Browns,,Cameron Thomas,REDG,EDGE,70,25,Active,base_nfl_roster,,
2043,Browns,,Zak Zinter,RG,OL,70,24,Active,base_nfl_roster,,
2043,Browns,,Kenyon Green,RG,OL,69,26,Active,base_nfl_roster,,
2043,Browns,,Isaiah Bond,WR,WR,69,21,Active,base_nfl_roster,,
2043,Browns,,R. Sanders,HB,RB,69,22,Active,base_nfl_roster,,
2043,Browns,,Shedeur Sanders,QB,QB,69,23,Active,base_nfl_roster,,
2043,Browns,,Jaelen Thrash,WR,WR,69,24,Active,base_nfl_roster,,
2043,Browns,,Malik Corley,WR,WR,69,23,Active,base_nfl_roster,,
2043,Browns,,Deshaun Watson,QB,QB,69,29,Active,base_nfl_roster,,
2043,Browns,,Noah Watson,SAM,LB,68,25,Active,base_nfl_roster,,
2043,Browns,,Mc? Harden,CB,CB,68,23,Active,base_nfl_roster,,
2043,Browns,,Dillon Gabriel,QB,QB,67,24,Active,base_nfl_roster,,
2043,Browns,,Kellen Leveston,RT,OL,67,25,Active,base_nfl_roster,,
2043,Browns,,Winston Reid,WILL,LB,67,26,Active,base_nfl_roster,,
2043,Browns,,Luke Wypler,C,OL,66,24,Active,base_nfl_roster,,
2043,Browns,,George Larvadain,WR,WR,66,22,Active,base_nfl_roster,,
2043,Browns,,T. Williams,HB,RB,65,27,Active,base_nfl_roster,,
2043,Browns,,Alex Huntington,DT,IDL,65,23,Active,base_nfl_roster,,
2043,Browns,,D. Ross,CB,CB,64,28,Active,base_nfl_roster,,
2043,Browns,,Brenden Bates,TE,TE,64,25,Active,base_nfl_roster,,
2043,Browns,,C. Edmonds,SS,S,62,24,Active,base_nfl_roster,,
2043,Browns,2042_alabaster_bcota_wr,B.Cota,WR,WR,88,23,Active,dynasty_player,Alabaster,
2043,Browns,2042_alabaster_bsummer_rg,B.Summer,RG,OL,90,23,Active,dynasty_player,Alabaster,
2043,Browns,2042_easternmichigan_sha_wr,S.Ha,WR,WR,83,23,Active,dynasty_player,Eastern Michigan,
2043,Browns,2042_floridastate_jfeesago_wr,J. Fe'esago,WR,WR,82,23,Active,dynasty_player,Florida State,Nick
2043,Browns,2042_georgiatech_sbello_wr,S.Bello,WR,WR,77,23,Active,dynasty_player,Georgia Tech,
2043,Browns,2042_ohiostate_kcurrie_wr,K.Currie,WR,WR,83,23,Active,dynasty_player,Ohio State,
2043,Browns,2042_tennessee_mbrockel_wr,M.Brockel,WR,WR,79,23,Active,dynasty_player,Tennessee,
2043,Browns,2043_michigan_drossouw_rt,D. Rossouw,RT,OL,82,22,Active,dynasty_rookie,Michigan,
2043,Browns,2043_usf_jpyke_dt,J. Pyke,DT,IDL,80,22,Active,dynasty_rookie,USF,Josh
2043,Browns,2043_notredame_jcarreon_lg,J. Carreon,LG,OL,80,22,Active,dynasty_rookie,Notre Dame,
2043,Browns,2043_georgia_alundy_cb,A. Lundy,CB,CB,80,22,Active,dynasty_rookie,Georgia,
2043,Browns,2043_lsu_jflemister_lt,J. Flemister,LT,OL,78,22,Active,dynasty_rookie,LSU,
2043,Browns,2043_michigan_dkafka_wr,D. Kafka,WR,WR,74,22,Active,dynasty_rookie,Michigan,
2043,Browns,2043_indiana_inakamura_wr,I. Nakamura,WR,WR,72,22,Active,dynasty_rookie,Indiana,
2043,Cowboys,,CeeDee Lamb,WR,WR,93,26,Active,base_nfl_roster,,
2043,Cowboys,,Dak Prescott,QB,QB,91,32,Active,base_nfl_roster,,
2043,Cowboys,,Quinnen Williams,DT,IDL,90,27,Active,base_nfl_roster,,
2043,Cowboys,,Tyler Smith,LG,OL,88,24,Active,base_nfl_roster,,
2043,Cowboys,,George Pickens,WR,WR,88,24,Active,base_nfl_roster,,
2043,Cowboys,,Brandon Aubrey,K,K,87,30,Active,base_nfl_roster,,
2043,Cowboys,,Javonte Williams,HB,RB,85,25,Active,base_nfl_roster,,
2043,Cowboys,,DaRon Bland,CB,CB,82,26,Active,base_nfl_roster,,
2043,Cowboys,,Jake Ferguson,TE,TE,82,26,Active,base_nfl_roster,,
2043,Cowboys,,Tyler Booker,RG,OL,82,21,Active,base_nfl_roster,,
2043,Cowboys,,Jadeveon Clowney,LEDG,EDGE,80,32,Active,base_nfl_roster,,
2043,Cowboys,,Bryan Anger,P,P,79,36,Active,base_nfl_roster,,
2043,Cowboys,,K. Clark,DT,IDL,78,29,Active,base_nfl_roster,,
2043,Cowboys,,Malik Hooker,FS,S,78,29,Active,base_nfl_roster,,
2043,Cowboys,,DeMarvion Overshown,WILL,LB,77,25,Active,base_nfl_roster,,
2043,Cowboys,,Osa Odighizuwa,DT,IDL,77,27,Active,base_nfl_roster,,
2043,Cowboys,,Kavontae Turpin,WR,WR,76,29,Active,base_nfl_roster,,
2043,Cowboys,,R. Flournoy,WR,WR,76,25,Active,base_nfl_roster,,
2043,Cowboys,,Terence Steele,RT,OL,75,28,Active,base_nfl_roster,,
2043,Cowboys,,Dante Fowler Jr,LEDG,EDGE,75,31,Active,base_nfl_roster,,
2043,Cowboys,,Donovan Ezeiruaku,REDG,EDGE,75,21,Active,base_nfl_roster,,
2043,Cowboys,,Cooper Beebe,C,OL,75,24,Active,base_nfl_roster,,
2043,Cowboys,,Jalen Tolbert,WR,WR,74,26,Active,base_nfl_roster,,
2043,Cowboys,,Luke Wilson,MIKE,LB,74,29,Active,base_nfl_roster,,
2043,Cowboys,,Donovan Wilson,SS,S,74,30,Active,base_nfl_roster,,
2043,Cowboys,,Miles Sanders,HB,RB,74,28,Active,base_nfl_roster,,
2043,Cowboys,,Sam Williams,REDG,EDGE,73,26,Active,base_nfl_roster,,
2043,Cowboys,,Payton Turner,REDG,EDGE,73,26,Active,base_nfl_roster,,
2043,Cowboys,,Jaydon Blue,HB,RB,73,21,Active,base_nfl_roster,,
2043,Cowboys,,Tyler Guyton,LT,OL,73,23,Active,base_nfl_roster,,
2043,Cowboys,,Trent Sieg,LS,LS,73,29,Active,base_nfl_roster,,
2043,Cowboys,,Caelen Carson,CB,CB,72,23,Active,base_nfl_roster,,
2043,Cowboys,,Solomon Thomas,DT,IDL,72,30,Active,base_nfl_roster,,
2043,Cowboys,,Hunter Luepke,FB,RB,72,25,Active,base_nfl_roster,,
2043,Cowboys,,Justin Houston IV,LEDG,EDGE,72,26,Active,base_nfl_roster,,
2043,Cowboys,,Markquese Bell,SS,S,72,26,Active,base_nfl_roster,,
2043,Cowboys,,Jack Sanborn,MIKE,LB,71,25,Active,base_nfl_roster,,
2043,Cowboys,,Jonathan Mingo,WR,WR,71,24,Active,base_nfl_roster,,
2043,Cowboys,,Shavon Revel Jr,CB,CB,71,24,Active,base_nfl_roster,,
2043,Cowboys,,Marist Liufau,WILL,LB,71,24,Active,base_nfl_roster,,
2043,Cowboys,,R. Jones,LG,OL,70,26,Active,base_nfl_roster,,
2043,Cowboys,,Shemar James,SAM,LB,70,21,Active,base_nfl_roster,,
2043,Cowboys,,T. Bass,RG,OL,69,26,Active,base_nfl_roster,,
2043,Cowboys,,John Stephens Jr,TE,TE,69,26,Active,base_nfl_roster,,
2043,Cowboys,,Josh Butler,CB,CB,69,28,Active,base_nfl_roster,,
2043,Cowboys,,T. Bridges,CB,CB,68,24,Active,base_nfl_roster,,
2043,Cowboys,,Phil Mafah,HB,RB,68,22,Active,base_nfl_roster,,
2043,Cowboys,,Joe Milton,QB,QB,68,25,Active,base_nfl_roster,,
2043,Cowboys,,Brock Hoffman,C,OL,67,26,Active,base_nfl_roster,,
2043,Cowboys,,Perrion Winfrey,DT,IDL,67,25,Active,base_nfl_roster,,
2043,Cowboys,,C. Goodwin,CB,CB,67,35,Active,base_nfl_roster,,
2043,Cowboys,,Juanyeh Thomas,SS,S,66,25,Active,base_nfl_roster,,
2043,Cowboys,,Kenneth Murray Jr,MIKE,LB,66,26,Active,base_nfl_roster,,
2043,Cowboys,,Tyler Keegan,LG,OL,66,25,Active,base_nfl_roster,,
2043,Cowboys,2042_alabaster_egruttadauria_redg,E.Gruttadauria,REDG,EDGE,79,23,Active,dynasty_player,Alabaster,
2043,Cowboys,2042_maryland_jkellum_cb,J.Kellum,CB,CB,76,23,Active,dynasty_player,Maryland,
2043,Cowboys,2042_ncstate_ipena_cb,I.Pena,CB,CB,89,23,Active,dynasty_player,NC State,
2043,Cowboys,2042_ncstate_jgolden_mike,J.Golden,MIKE,LB,78,23,Active,dynasty_player,NC State,
2043,Cowboys,2042_pennstate_adennis_redg,A.Dennis,REDG,EDGE,79,23,Active,dynasty_player,Penn State,
2043,Cowboys,2042_tcu_gyancey_ledg,G.Yancey,LEDG,EDGE,81,23,Active,dynasty_player,TCU,
2043,Cowboys,2042_usc_kshead_cb,K.Shead,CB,CB,84,23,Active,dynasty_player,USC,
2043,Cowboys,2043_tcu_mmccauley_mike,M. McCauley,MIKE,LB,82,22,Active,dynasty_rookie,TCU,
2043,Cowboys,2043_nebraska_jupshaw_sam,J. Upshaw,SAM,LB,81,22,Active,dynasty_rookie,Nebraska,
2043,Cowboys,2043_coloradostate_bgaydosh_wr,B. Gaydosh,WR,WR,82,22,Active,dynasty_rookie,Colorado State,
2043,Cowboys,2043_pennstate_jbryant_will,J. Bryant,WILL,LB,78,22,Active,dynasty_rookie,Penn State,
2043,Cowboys,2043_miami_ghester_redg,G. Hester,REDG,EDGE,77,22,Active,dynasty_rookie,Miami,
2043,Cowboys,2043_notredame_jstrong_sam,J. Strong,SAM,LB,74,22,Active,dynasty_rookie,Notre Dame,
2043,Cowboys,2043_nebraska_kcook_fs,K. Cook,FS,S,72,22,Active,dynasty_rookie,Nebraska,
2043,Broncos,,Patrick Surtain II,CB,CB,97,25,Active,base_nfl_roster,,
2043,Broncos,,Garett Bolles,LT,OL,96,33,Active,base_nfl_roster,,
2043,Broncos,,Quinn Meinerz,RG,OL,95,26,Active,base_nfl_roster,,
2043,Broncos,,Nik Bonitto,REDG,EDGE,91,25,Active,base_nfl_roster,,
2043,Broncos,,Talanoa Hufanga,SS,S,88,25,Active,base_nfl_roster,,
2043,Broncos,,Dre Greenlaw,MIKE,LB,88,28,Active,base_nfl_roster,,
2043,Broncos,,Zach Allen,DT,IDL,87,28,Active,base_nfl_roster,,
2043,Broncos,,Courtland Sutton,WR,WR,87,29,Active,base_nfl_roster,,
2043,Broncos,,Alex Singleton,WILL,LB,84,31,Active,base_nfl_roster,,
2043,Broncos,,Jonathon Cooper,LEDG,EDGE,83,27,Active,base_nfl_roster,,
2043,Broncos,,Brandon Jones,FS,S,83,27,Active,base_nfl_roster,,
2043,Broncos,,J.K. Dobbins,HB,RB,83,26,Active,base_nfl_roster,,
2043,Broncos,,Mike McGlinchey,RT,OL,82,30,Active,base_nfl_roster,,
2043,Broncos,,Bo Nix,QB,QB,81,25,Active,base_nfl_roster,,
2043,Broncos,,John Franklin-Myers,DT,IDL,80,28,Active,base_nfl_roster,,
2043,Broncos,,R.J. Harvey,HB,RB,79,24,Active,base_nfl_roster,,
2043,Broncos,,Troy Franklin,WR,WR,79,22,Active,base_nfl_roster,,
2043,Broncos,,Marvin Mims Jr,WR,WR,78,23,Active,base_nfl_roster,,
2043,Broncos,,Luke Wattenberg,C,OL,78,27,Active,base_nfl_roster,,
2043,Broncos,,Evan Engram,TE,TE,78,30,Active,base_nfl_roster,,
2043,Broncos,,Wil Lutz,K,K,78,31,Active,base_nfl_roster,,
2043,Broncos,,Riley Moss,CB,CB,77,25,Active,base_nfl_roster,,
2043,Broncos,,D.J. Jones,DT,IDL,77,30,Active,base_nfl_roster,,
2043,Broncos,,Ryan Fitzgerald,K,K,76,25,Active,base_nfl_roster,,
2043,Broncos,,Ja'Quan McMillian,CB,CB,76,25,Active,base_nfl_roster,,
2043,Broncos,,Ben Powers,LG,OL,75,28,Active,base_nfl_roster,,
2043,Broncos,,Jahdae Barron,CB,CB,75,23,Active,base_nfl_roster,,
2043,Broncos,,Justin Strnad,WILL,LB,74,29,Active,base_nfl_roster,,
2043,Broncos,,P.J. Locke,SS,S,74,28,Active,base_nfl_roster,,
2043,Broncos,,Kris Abrams-Draine,CB,CB,73,23,Active,base_nfl_roster,,
2043,Broncos,,Jonah Elliss,LEDG,EDGE,73,22,Active,base_nfl_roster,,
2043,Broncos,,Malcolm Roach,DT,IDL,72,27,Active,base_nfl_roster,,
2043,Broncos,,Pat Bryant II,WR,WR,72,22,Active,base_nfl_roster,,
2043,Broncos,,Jordan Jackson,DT,IDL,65,27,Active,base_nfl_roster,,
2043,Broncos,,Jaleel McLaughlin,HB,RB,71,24,Active,base_nfl_roster,,
2043,Broncos,,Dre Sanders,MIKE,LB,71,23,Active,base_nfl_roster,,
2043,Broncos,,Adam Trautman,TE,TE,71,28,Active,base_nfl_roster,,
2043,Broncos,,Alex Palczewski,LG,OL,70,26,Active,base_nfl_roster,,
2043,Broncos,,Sam Mustipher,LG,OL,70,29,Active,base_nfl_roster,,
2043,Broncos,,Sai'vion Jones,DT,IDL,70,22,Active,base_nfl_roster,,
2043,Broncos,,D. Tillman,REDG,EDGE,70,27,Active,base_nfl_roster,,
2043,Broncos,,Eyioma Uwazurike,DT,IDL,69,27,Active,base_nfl_roster,,
2043,Broncos,,Tyler Badie,HB,RB,69,25,Active,base_nfl_roster,,
2043,Broncos,,Adam Prentice,FB,RB,69,28,Active,base_nfl_roster,,
2043,Broncos,,Lil'Jordan Humphrey,WR,WR,69,27,Active,base_nfl_roster,,
2043,Broncos,,Quinn Bailey? / Q. Robinson,REDG,EDGE,69,24,Active,base_nfl_roster,,
2043,Broncos,,Mitchell Fraboni,LS,LS,68,28,Active,base_nfl_roster,,
2043,Broncos,,Alex Forsyth,C,OL,67,26,Active,base_nfl_roster,,
2043,Broncos,,Michael Burton,FB,RB,67,33,Active,base_nfl_roster,,
2043,Broncos,,Nick Gargiulo,RG,OL,66,25,Active,base_nfl_roster,,
2043,Broncos,,Riley Taylor,CB,CB,66,26,Active,base_nfl_roster,,
2043,Broncos,,J.L. Skinner,SS,S,66,24,Active,base_nfl_roster,,
2043,Broncos,,Jeremy Crawshaw,P,P,79,24,Active,base_nfl_roster,,
2043,Broncos,,Matt Peart,LT,OL,67,28,Active,base_nfl_roster,,
2043,Broncos,2042_kansasstate_tfrancisco_qb,T.Francisco,QB,QB,83,23,Active,dynasty_player,Kansas State,
2043,Broncos,2042_michigan_lcarnegie_qb,L.Carnegie,QB,QB,76,23,Active,dynasty_player,Michigan,
2043,Broncos,2042_minnesota_sharvey_qb,S.Harvey,QB,QB,84,23,Active,dynasty_player,Minnesota,
2043,Broncos,2042_notredame_ekelemete_qb,E.Kelemete,QB,QB,82,23,Active,dynasty_player,Notre Dame,
2043,Broncos,2042_oregon_qbabcock_cb,Q.Babcock,CB,CB,78,23,Active,dynasty_player,Oregon,
2043,Broncos,2042_washington_mhughes_qb,M.Hughes,QB,QB,88,23,Active,dynasty_player,Washington,
2043,Broncos,2042_washington_rbartow_qb,R.Bartow,QB,QB,79,23,Active,dynasty_player,Washington,
2043,Broncos,2043_rapidcity_zgoodman_rt,Z. Goodman,RT,OL,85,22,Active,dynasty_rookie,Rapid City,
2043,Broncos,2043_floridastate_eweber_will,E. Weber,WILL,LB,82,22,Active,dynasty_rookie,Florida State,Nick
2043,Broncos,2043_texas_jbrown_wr,J. Brown,WR,WR,80,22,Active,dynasty_rookie,Texas,
2043,Broncos,2043_wyoming_mcleland_wr,M. Cleland,WR,WR,78,22,Active,dynasty_rookie,Wyoming,
2043,Broncos,2043_miami_jpower_wr,J. Power,WR,WR,78,22,Active,dynasty_rookie,Miami,
2043,Broncos,2043_notredame_madams_wr,M. Adams,WR,WR,76,22,Active,dynasty_rookie,Notre Dame,
2043,Broncos,2043_sandiegostate_elamp_wr,E. Lamp,WR,WR,74,22,Active,dynasty_rookie,San Diego State,
2043,Chargers,,D. James Jr,SS,S,93,29,Active,base_nfl_roster,,
2043,Chargers,,R. Slater,LT,OL,92,26,Active,base_nfl_roster,,
2043,Chargers,,J. Herbert,QB,QB,89,27,Active,base_nfl_roster,,
2043,Chargers,,K. Mack,REDG,EDGE,86,34,Active,base_nfl_roster,,
